
1.7295277118682861, 1003, 783, Moved
1.7675449848175049, 1003, 783, Moved
1.783757209777832, 1003, 783, Pressed
1.7908649444580078, 1003, 782, Moved
1.9995813369750977, 1003, 782, Moved
2.00691294670105, 1001, 782, Moved
2.0154731273651123, 999, 782, Moved
2.0233068466186523, 996, 782, Moved
2.031104326248169, 990, 782, Moved
2.037095069885254, 981, 783, Moved
2.0453407764434814, 971, 784, Moved
2.052899122238159, 959, 784, Moved
2.061598777770996, 949, 784, Moved
2.06954288482666, 939, 785, Moved
2.077083110809326, 929, 788, Moved
2.0851845741271973, 917, 789, Moved
2.093329906463623, 902, 792, Moved
2.09952712059021, 884, 793, Moved
2.107337474822998, 860, 798, Moved
2.1154282093048096, 823, 804, Moved
2.123460054397583, 791, 808, Moved
2.1315927505493164, 760, 810, Moved
2.139040470123291, 726, 810, Moved
2.147667646408081, 702, 810, Moved
2.155068874359131, 683, 810, Moved
2.1612048149108887, 668, 808, Moved
2.169327974319458, 655, 808, Moved
2.1773548126220703, 645, 808, Moved
2.1845760345458984, 637, 808, Moved
2.1934664249420166, 632, 808, Moved
2.2014548778533936, 626, 808, Moved
2.209484100341797, 624, 808, Moved
2.2179248332977295, 620, 809, Moved
2.2229654788970947, 616, 810, Moved
2.2313318252563477, 609, 810, Moved
2.238877296447754, 601, 810, Moved
2.2475333213806152, 589, 810, Moved
2.2549471855163574, 574, 806, Moved
2.263669490814209, 559, 803, Moved
2.2715344429016113, 548, 801, Moved
2.2788803577423096, 542, 801, Moved
2.2852678298950195, 538, 801, Moved
2.29323673248291, 535, 801, Moved
2.3013346195220947, 532, 800, Moved
2.3087384700775146, 529, 800, Moved
2.317558526992798, 521, 800, Moved
2.3255443572998047, 509, 800, Moved
2.3328962326049805, 497, 800, Moved
2.3388335704803467, 487, 799, Moved
2.347463369369507, 477, 798, Moved
2.354818820953369, 470, 797, Moved
2.362772226333618, 467, 797, Moved
2.370811939239502, 466, 797, Moved
2.3793349266052246, 465, 797, Moved
2.3872852325439453, 464, 797, Moved
2.4718971252441406, 464, 797, Moved
2.4733407497406006, 464, 797, Released
2.4866044521331787, 463, 797, Moved
2.5035908222198486, 462, 797, Moved
2.8135101795196533, 463, 796, Moved
2.8207592964172363, 468, 795, Moved
2.826742649078369, 477, 794, Moved
2.8354761600494385, 491, 794, Moved
2.8434865474700928, 512, 792, Moved
2.85133695602417, 530, 792, Moved
2.8585805892944336, 557, 796, Moved
2.8672447204589844, 597, 805, Moved
2.8751962184906006, 633, 811, Moved
2.882794141769409, 655, 814, Moved
2.8887264728546143, 678, 817, Moved
2.8967506885528564, 694, 819, Moved
2.904679775238037, 709, 820, Moved
2.9129269123077393, 724, 820, Moved
2.921384334564209, 739, 821, Moved
2.929269313812256, 749, 821, Moved
2.937380075454712, 758, 823, Moved
2.945692777633667, 768, 823, Moved
2.9515039920806885, 783, 823, Moved
2.958639621734619, 798, 823, Moved
2.9672045707702637, 816, 822, Moved
2.975471258163452, 841, 822, Moved
2.9859395027160645, 863, 821, Moved
2.9909918308258057, 885, 817, Moved
2.9994657039642334, 902, 817, Moved
3.0073421001434326, 912, 816, Moved
3.013036012649536, 920, 816, Moved
3.020939350128174, 924, 816, Moved
3.029371738433838, 925, 816, Moved
3.0372025966644287, 925, 816, Moved
3.1076741218566895, 926, 816, Moved
3.1236274242401123, 927, 816, Moved
3.131476640701294, 927, 816, Moved
3.161721706390381, 928, 816, Moved
3.1689350605010986, 928, 815, Moved
3.1776726245880127, 929, 815, Moved
3.1851863861083984, 930, 815, Moved
3.1909468173980713, 930, 814, Moved
3.1995491981506348, 933, 812, Moved
3.206855535507202, 936, 811, Moved
3.215571403503418, 937, 811, Moved
3.222609519958496, 940, 810, Moved
3.231682777404785, 943, 809, Moved
3.2387709617614746, 943, 809, Moved
3.2477049827575684, 944, 809, Moved
3.2531020641326904, 945, 808, Moved
3.261364221572876, 946, 808, Moved
3.268616199493408, 950, 807, Moved
3.277522087097168, 959, 805, Moved
3.2852423191070557, 971, 802, Moved
3.293339252471924, 986, 801, Moved
3.301396369934082, 1004, 799, Moved
3.3093814849853516, 1022, 799, Moved
3.317206621170044, 1039, 799, Moved
3.322941303253174, 1054, 799, Moved
3.330993890762329, 1066, 800, Moved
3.338974714279175, 1072, 800, Moved
3.347511053085327, 1074, 800, Moved
3.4475033283233643, 1074, 799, Moved
3.4874720573425293, 1075, 799, Moved
3.5096852779388428, 1075, 798, Moved
3.5178380012512207, 1075, 798, Pressed
3.5625970363616943, 1075, 798, Moved
3.7116012573242188, 1075, 798, Moved
3.719479560852051, 1072, 798, Moved
3.7276906967163086, 1062, 799, Moved
3.7355406284332275, 1050, 800, Moved
3.740924119949341, 1032, 801, Moved
3.7487380504608154, 1001, 803, Moved
3.7567224502563477, 966, 805, Moved
3.7656643390655518, 922, 805, Moved
3.7727723121643066, 877, 802, Moved
3.780747413635254, 833, 802, Moved
3.788726329803467, 788, 803, Moved
3.797248363494873, 753, 805, Moved
3.803252696990967, 723, 810, Moved
3.8112590312957764, 705, 812, Moved
3.8192076683044434, 692, 813, Moved
3.827481508255005, 677, 814, Moved
3.8353161811828613, 663, 817, Moved
3.8434088230133057, 651, 818, Moved
3.851088047027588, 638, 821, Moved
3.8570799827575684, 626, 822, Moved
3.865528106689453, 616, 824, Moved
3.8743736743927, 609, 824, Moved
3.881420373916626, 602, 825, Moved
3.888798952102661, 599, 826, Moved
3.896850109100342, 596, 827, Moved
3.9047560691833496, 594, 827, Moved
3.9134860038757324, 592, 828, Moved
3.918814182281494, 589, 828, Moved
3.9274790287017822, 588, 828, Moved
3.935312032699585, 586, 828, Moved
3.943392753601074, 583, 828, Moved
3.951402187347412, 581, 829, Moved
3.9593923091888428, 577, 830, Moved
3.9672515392303467, 570, 830, Moved
3.9752614498138428, 563, 830, Moved
3.9813809394836426, 557, 830, Moved
3.988802194595337, 551, 830, Moved
3.997490882873535, 546, 830, Moved
4.005289793014526, 543, 829, Moved
4.012753009796143, 539, 829, Moved
4.020827293395996, 536, 828, Moved
4.029337406158447, 530, 827, Moved
